id,Gender,Meaning,Name,Origin
530,Girl,A cowherd,Abhira,Bengali
531,Boy,Cow herd,Abhira,Hindi
532,Boy,"Lovely, pleasing",Abhiraam,Hindi
533,Boy,Fearless king,Abhiraj,Hindi
534,Girl,"Goddess parvati, goddess lakshmi",Abhirami,Bengali
535,Girl,Beautiful,Abhirami,Hindi
536,Boy,"Great chariotist, handsome",Abhirath,Hindi
537,Girl,Pleasure,Abhirathi,Bengali
538,Girl,A raagini of indian music,Abhiri,Bengali
539,Boy,Handsome,Abhiroop,Hindi
540,Girl,Pleasant,Abhiroop,Sikh
541,Girl,"Beautiful woman, attractive",Abhiroopa,Hindi
542,Girl,Beautiful,Abhiruchi,Bengali
543,Boy,"Wish,handsome",Abhirup,Bengali
544,Boy,"Handsome,pleasing",Abhirup,Hindi
545,Girl,Beautiful woman,Abhirupa,Bengali
546,Boy,One who illuminates,Abhisara,Hindi
547,Girl,The beloved one,Abhisarika,Bengali
548,Girl,Beloved,Abhisarika,Hindi
549,Boy,Desirous,Abhisheha,Hindi
550,Boy,Sprinkling with sacred water,Abhishek,Bengali
551,Boy,Shower of milk/water over an idol,Abhishek,Hindi
552,Girl,Women croned in royal chair,Abhishikta,Bengali
553,Girl,Laughing girl,Abhishikta,Hindi
554,Girl,To enlighten,Abhishree,Bengali
555,Girl,"Surrounded by glory, shining, powerful",Abhisri,Bengali
556,Girl,Fearless (goddess parvati),Abhitha,Bengali
557,Girl,Fearless (goddess parvati),Abhitha,Hindi
558,Girl,Fearlessness,Abhithi,Bengali
559,Boy,Salute,Abhivaadan,Hindi
560,Boy,"Good word, promise",Abhivachan,Hindi
561,Boy,One who salutes with respect,Abhivadak,Hindi
562,Boy,Salute,Abhivandan,Hindi
563,Boy,One who is treated respectfully,Abhivandya,Hindi
564,Boy,The sky,Abhra,Bengali
565,Boy,"Mica, gold, sky, camphor,a cloud",Abhra,Hindi
566,Boy,Progress,Abhyuday,Hindi
567,Boy,Luck,Abhyudaya,Hindi
568,Girl,Great,Abia,Arabic
569,Girl,Great,Abia,Persian
570,Girl,Bornaftergrandmother died,Abiba,African
571,Girl,Unyielding,Abichal,Sikh
572,Girl,Worshipper,Abida,Arabic
573,Girl,"Worshipper, devotee",Abidah,Bengali
574,Girl,God is joy,Abie,Hebrew
575,Girl,God is joy,Abigail,Biblical
576,Girl,God is joy,Abigail,Hebrew
577,Girl,"Delightful, name of king david's third wife",Abigail(abigal),Others
578,Boy,The lord is my father,Abijah,Hindi
579,Boy,"Hope, wish, desire",Abilash,Hindi
580,Girl,God of muslim,Abilasha,Bengali
581,Boy,Arjuna's son,Abimanyu,Hindi
582,Girl,Born to the rich,Abimola,Others
583,Boy,"Eternal, immortal",Abinaash,Sikh
584,Boy,Non destruction,Abinash,Bengali
585,Boy,Born in honor,Abiola,African
586,Girl,Born while journeying,Abiona,Others
587,Boy,Strong,Abir,Arabic
588,Boy,Colour,Abir,Bengali
589,Girl,Fragrance,"Abir, abeer",Arabic
590,Girl,Strong,Abira,Others
591,Girl,"Goddess parvati, goddess lakshmi",Abirami,Bengali
592,Girl,Godessname;godess lakshmi,Abirami,Hindi
593,Boy,Gift of god,Abisha,Arabic
594,Girl,My father is a gift,Abishai,Bengali
595,Girl,Lady of the house,Abishta,Bengali
596,Girl,"Brilliant , splendid",Abiya,Bengali
597,Boy,God is my father,Abiyah,Hindi
598,Girl,Born in water,Abja,Bengali
599,Girl,"Lotus pond, collection of lotuses",Abjini,Hindi
600,Girl,Born on tuesday,Abla,African
601,Girl,Perfectly formed,Ablaa,Arabic
602,Girl,Perfectly formed,Ablaa,Bengali
603,Girl,Perfectly formed,"Ablah, abla",Arabic
604,Boy,Father of light,Abner,Biblical
605,Boy,Father of light,Abner,Hebrew
606,Girl,The name of a flower,Aboil,Bengali
607,Girl,The name of a flower,Aboli,Bengali
608,Girl,A flower,Aboli,Hindi
609,Girl,Mother of many,Abra,Biblical
610,Girl,Mother of many,Abra,Hebrew
611,Boy,,Abraha = na,Arabic
612,Boy,Father of multitude,Abraham,Biblical
613,Boy,Father of a multitude,Abraham,Hebrew
614,Boy,High father,Abram,Biblical
615,Boy,High father,Abram,Hebrew
616,Boy,Pious and righteous,Abrar,Arabic
617,Girl,Open,Abrial,Frenc
618,Girl,Mother of many nations,Abrianna,Biblical
619,Girl,Mother of many nations,Abrianna,Hebrew
620,Girl,Open,Abrielle,French
621,Girl,Opening,Abrienda,Spanish
622,Boy,Na,Abrik,Sikh
623,Girl,April,Abril,Latin
624,Girl,April,Abril,Latin
625,Girl,"Honor, fame, good name,dignity",Abru,Arabic
626,Boy,"Father of peace, son of king david",Absalom,American
627,Boy,Eyes,Absar,Arabic
628,Boy,My father is peace,Absolom,Biblical
629,Boy,My father is peace,Absolom,Hebrew
630,Boy,Father,Abu,African
631,Boy,One who does good,Abu al khayr,Arabic
632,Boy,Name of a famous iranian scientist and philosopher,Abu ali,Arabic
633,Boy,The companion of prophet muhammad,Abu bakr,Arabic
634,Boy,One who does good,Abul khayr,Arabic
635,Girl,Thorny,Acacia,Greek
636,Girl,From the plant acanthus,Acantha,Others
637,Girl,Mythical greek name,Accalia,Greek
638,Girl,"Limpid water, pure water, name of a pond in the heaven",Acchoda,Others
639,Boy,"Unity, one",Ace,Latin
640,Girl,Dream,Acelin,Others
641,Boy,"Constant, unmoving, static",Achal,Hindi
642,Girl,"Constant, immovable",Achal,Sikh
643,Girl,Constant,Achala,Bengali
644,Girl,"Steady, mountain",Achala,Hindi
645,Boy,The himalayas,Achalendra,Others
646,Boy,Inaminate,Achar,Sikh
647,Boy,A trojan war hero,Achilles,Greek
648,Boy,Unknown,Achin,Bengali
649,Boy,Without worry,Achint,Sikh
650,Boy,Inconceivable,Achinta,Bengali
651,Boy,Beyond comprehension,Achintya,Hindi
652,Girl,Very short,Achira,Bengali
653,Girl,Very short,Achira,Hindi
654,Girl,Lightening,Achiraprabha,Hindi
655,Girl,Constant,Achla,Hindi
656,Boy,King of the mountains,Achlendra,Hindi
657,Boy,Wondrous,Achraj,Sikh
658,Boy,"Indestructible, name of vishnu,perfect,whole",Achyut,Hindi
659,Boy,Indestructible,Achyuta,Hindi
660,Boy,The almighty,Achyutanand,Hindi
661,Girl,Thorny,Acie,American
662,Girl,"Brief, swift, fast",Acira,Bengali
663,Boy,Meadow of oak trees,Ackerleigh,American
664,Boy,Of the oak meadow,Ackerley,American
665,Boy,Meadow of oak trees,Ackersley,American
666,Boy,Meadow of oak trees,Acklie,American
667,Boy,Oak tree settlement,Acton,English
668,Girl,"Noble, kind",Ada,German
669,Boy,Manners,Adab,Arabic
670,Girl,Joyous and fair,Adabelle,Others
671,Girl,"Pure, blemish less",Adag,Others
672,Girl,Adornment,Adah,Bengali
673,Girl,Beautiful addition,Adah,Biblical
674,Girl,Beautiful addition,Adah,Hebrew
675,Girl,"Noble, exalted",Adair,English
676,Boy,Brave and noble,Adalard,Others
677,Girl,"God is my refuge, noble",Adalia,German
678,Girl,Noble,Adalia,Spanish
679,Boy,The first man,Adam,Biblical
680,Boy,Mankind,Adam,Hebrew
681,Girl,Feminine of adam,Adama,Celtic/Gaelic
682,Girl,The earth,Adamina,Biblical
683,Girl,The earth,Adamina,Hebrew
684,Girl,Beautiful girl,Adamma,African
685,Girl,Father's daughter,Adanna,African
686,Girl,Fathers daughter,Adanna,Hindi
687,Girl,Mother's daugther,Adanne,African
688,Boy,"Prince,ruler, noble,exalted",Adar,Arabic
689,Girl,Chaste one,Adara,Arabic
690,Girl,Chaste one,Adara,Persian
691,Boy,Ideal,Adarsh,Hindi
692,Boy,Ideals,Adarsh,Sikh
693,Girl,Ideal,Adarsha,Bengali
694,Girl,"Ideal, aim",Adarsha(aadarsha),Hindi
695,Boy,Keeper of ideals,Adarshpal,Sikh
696,Girl,Love of ideals,Adarshpreet,Sikh
697,Girl,"Marvel, astounding",Adbhutha,Hindi
698,Boy,"Prince,ruler, noble,exalted",Addar,Arabic
699,Girl,New,Addis,Hindi
700,Girl,Son of adam,Addison,English
701,Girl,King of the road,Addo,African
702,Boy,"Son of, servant of",Addul,Arabic
703,Boy,"Crown, royal",Ade,African
704,Boy,Writer,Adeeb,Sikh
705,Girl,Equal,Adeela,Arabic
706,Girl,Equal,Adeela,Bengali
707,Boy,"Just, sincere, righteous",Adel,Arabic
708,Girl,Noble and serene,Adela,German
709,Girl,"Noble, kind",Adelaide,German
710,Boy,Noble and brilliant,Adelbert,Others
711,Girl,"Noble, kind",Adele,German
712,Girl,Noble meadow,Adelie,American
713,Girl,Noble,Adeline,Biblical
714,Girl,"Noble, kind",Adeline,French
715,Boy,Father of the noble prince,Adelio,Spanish
716,Girl,"Noble, kind",Adelle,German
717,Boy,Noble commander,Adelric,Others
718,Girl,"Noble,of nobility",Adelyne,Others
719,Boy,Red earth,Adem,African
720,Boy,Earth,Adem,Turkish
721,Boy,"Handsome, adorned",Aden,Biblical
722,Boy,"Handsome, adorned",Aden,Hebrew
723,Girl,"Noble, adorned",Adena,Arabic
724,Girl,Crown has honor,Adeola,African
725,Girl,Cape,Aderes,Biblical
726,Girl,Cape,Aderes,Hebrew
727,Girl,Cape,Aderet,Others
728,Girl,Bird,Aderyn,Welsh
729,Boy,Order,Adesh,Bengali
730,Boy,"An order, a command",Adesh,Hindi
731,Boy,Command,Adesh,Sikh
732,Girl,Half,Adh,Sikh
733,Boy,Without duality,Adhaita,Bengali
734,Boy,Black,Adham,Arabic
735,Girl,Idealistic,Adharshana,Hindi
736,Boy,Restless,Adheer,Hindi
737,Boy,"King, god",Adheesh,Hindi
738,Boy,A command,Adhesh,Hindi
739,Girl,"Patron deity, presiding deity",Adhidevata,Hindi
740,Boy,"More, superior",Adhik,Hindi
741,Girl,"Excess, abundant, special",Adhika,Hindi
742,Girl,Supreme god,Adhikshitha,Bengali
743,Boy,King,Adhip,Hindi
744,Boy,Impatient,Adhir,Bengali
745,Girl,Lightning,Adhira,Bengali
746,Boy,King,Adhiraj,Hindi
747,Boy,A great chariot warrior,Adhirath,Bengali
748,Boy,Supreme,Adhish,Bengali
749,Boy,"God, king",Adhish,Hindi
750,Girl,Exalted,Adhishree,Bengali
751,Girl,Mother of gods,Adhiti,Bengali
752,Girl,"Goodluck, fortune",Adhrushta,Hindi
753,Girl,"First power, one of the ten durgas",Adhya,Hindi
754,Girl,Goddess durga,Adhyay,Bengali
755,Girl,Chapter,Adhyaya,Bengali
756,Boy,Companion of prophet muhammad (bpuh),Adi,Arabic
757,Girl,Goddess durga,Adi shakti,Bengali
758,Girl,Gift,Adia,Others
759,Boy,"Learned, man of letters",Adib,Arabic
760,Girl,"Cultured, polite",Adiba,Arabic
761,Girl,"Noble, kind",Adie,German
762,Boy,Goat,Adiel,African
763,Boy,Sincere,Adil,Hindi
764,Girl,"Just, fair",Adila,African
765,Girl,Angel of water,Adila,Bengali
766,Girl,"Equal, one who deals justly","Adila, adilah, adeela",Arabic
767,Girl,"Beautiful, adorned",Adin,Biblical
768,Girl,"Beautiful, adorned",Adin,Hebrew
769,Girl,Slender,Adina,Bengali
770,Girl,"Beautiful, adorned",Adina,Biblical
771,Girl,"Beautiful, adorned",Adina,Hebrew
772,Boy,Vishnu,Adinarayan,Hindi
773,Boy,Lord vishnu,Adinath,Bengali
774,Boy,Lord vishnu,Adinath,Hindi
775,Boy,Father of bharata & bahubali,"Adinath ,aadinath",Hindi
776,Boy,Paramatma,Adipurush,Hindi
777,Boy,"Majestic,noble",Adir,Arabic
778,Girl,"Mighty, strong",Adira,Arabic
779,Girl,The foremost,Adish,Sikh
780,Girl,The foremost,Adish,Sikh
781,Boy,"Sri sankaracharya, founder of adwaitha philosophy",Adishankar,Bengali
782,Boy,"Sri sankaracharya, founder of adwaitha philosophy",Adishankar,Hindi
783,Boy,Serpent god,Adishesh,Hindi
784,Girl,Exalted,Adishree,Bengali
785,Girl,The foremost (god),Adishvar,Sikh
786,Girl,Adi lakshmi,Adisri(aadisree),Hindi
787,Boy,"Nameof an ancient king, vishnu",Adisura,Hindi
788,Boy,First born,Adit,Bengali
789,Boy,First born,Adit,Hindi
790,Girl,Basket,Adita,African
791,Boy,Sunday,Adith,Sikh
792,Girl,The first root,Aditha,Bengali
793,Girl,"Freedom, safety, abundance",Adithi,Bengali
794,Boy,Sun,Adithya,Hindi
795,Girl,Mother of gods,Aditi,Bengali
796,Girl,Mother of gods,Aditi,Hindi
797,Girl,"Highest honour, goddess lakshmi",Aditri,Bengali
798,Boy,Sun,Aditya,Hindi
799,Boy,One who embellishes the sun,Aditya vardhan,Hindi
800,Boy,"Pleasant,gentle",Adiv,Arabic
801,Girl,"Pleasant, gentle",Adiva,Arabic
802,Boy,Prince,Adjovi,Hindi
803,Boy,Another name for the quran,Adl,Arabic
804,Boy,God is just,Adlai,Biblical
805,Boy,God is just,Adlai,Hebrew
806,Boy,Eagle,Adler,Celtic/Gaelic
807,Boy,Eagle,Adler,German
808,Boy,"Just, wise",Adli,Biblical
809,Boy,"Just, wise",Adli,Hebrew
810,Boy,Red peony flower,Admon,Biblical
811,Boy,Red peony flower,Admon,Hebrew
812,Girl,Pleasure,Adna,Hindi
813,Girl,Pleasure,Adnah,Hindi
814,Boy,Proper name,Adnan,Arabic
815,Girl,Pleasure,Adney,Others
816,Girl,The wife of perseus in greek mythology,Adnromeda,Hindi
817,Boy,Noble wolf,Adolf,Celtic/Gaelic
818,Boy,Wolf,Adolfo,Italian
819,Boy,Wolf,Adolph,German
820,Girl,Feminine of adolph,Adona,Others
821,Boy,My lord,Adonai,Biblical
822,Boy,My lord,Adonai,Hebrew
823,Girl,Greek goddess,Adonia,Greek
824,Girl,From adam and monica,Adonica,American
825,Boy,Beautiful,Adonis,Greek
826,Girl,Beloved one,Adora,Latin
827,Girl,Adored,Adore,Others
828,Boy,Mountain,Adri,Bengali
829,Boy,Rich,Adrian,Greek
830,Boy,Of the adriatic,Adrian,Latin
831,Girl,"Dark, rich",Adriana,Spanish
832,Girl,"Dark, rich",Adriana,Spanish
833,Boy,Native of adria: greek city,Adriano,Latin
834,Girl,Congregation,Adriel,Latin
835,Girl,"Dark, rich",Adrienne,French
836,Girl,Rich,Adrienne,Greek
837,Boy,Mountain born,Adrij,Bengali
838,Girl,"Of the mountain, another name for parvathi",Adrija,Bengali
839,Girl,"Daughter of the mountain, goddessparvathi",Adrija,Hindi
840,Boy,"Ofthe adriatic, bold",Adrik,Others
841,Girl,Celestial,Adrika,Bengali
842,Girl,A small mountain,Adrika(aadrika),Hindi
843,Girl,Happiness,Adrina,Italian
844,Girl,"Of the mountain, another name for parvathi",Adrinandini,Bengali
845,Boy,The king of mountains,Adriraj,Bengali
846,Girl,Mountain lord,Adrisa,Bengali
847,Boy,Iron,Adrisar,Bengali
848,Girl,Perception,Adrishya,Bengali
849,Girl,"Of the mountain, another name for parvathi",Adrisuta,Bengali
850,Girl,One who is loved by everyone,Adrita,Bengali
851,Girl,"Of the mountain, another name for parvathi",Adritanaya,Bengali
852,Girl,Blossom,Adsila,American
853,Girl,Blossom,Adsila,Native-American
854,Boy,A child that everyone would like to have,Adunni,Others
855,Boy,Focussed,Advaita,Hindi
856,Boy,Duality,Advaita = non,Hindi
857,Girl,Unique,Advaiya,Bengali
858,Boy,Unique,Advay,Hindi
859,Girl,Unique,Adveka,Bengali
860,Boy,Artist,Adwin,Celtic/Gaelic
861,Girl,Unique,Adwita,Bengali
862,Girl,Unique,Adwiteya,Bengali
863,Girl,Matchless,Adwitiya,Bengali
864,Girl,"Noble, kind",Ady,American
865,Girl,"First, unparalleled",Adya,Bengali
866,Girl,Feminine of agues,Aegea,Others
867,Boy,After the aegean sea,Aegeus,Others
868,Girl,Flower,Aelan,Hawaiian
869,Girl,Fair brow,Aelwen,Welsh
870,Boy,Praise worthy,Aeneas,Others
871,Girl,Radha\'s husband,Aeny,Bengali
872,Girl,"Feminineof areolas, god of the winds",Aeola,Others
873,Boy,The ruler of the winds,Aeolus,Others
874,Girl,Berry,Aerona,Welsh
875,Girl,Love,Aesha,Bengali
876,Girl,Desire.,Aeshna,Bengali
877,Girl,Chastity,Afaf,Arabic
878,Boy,Loyal,Afam,Arabic
879,Boy,Chaste; modest,Afeef,Arabic
880,Boy,Welcome,Affoyon,Others
881,Girl,From africa,Affrica,African-American
882,Girl,From africa,Affrica,American
883,Girl,Born on friday,Afi,African
884,Girl,Born on friday,Afia,African
885,Boy,"Chaste, modest","Afif, afeef",Arabic
886,Girl,Another name for hazrat fatimah zahra,Afifah,Arabic
887,Girl,Female deer,Afra,English
888,Girl,White,Afraa,Arabic
889,Girl,Happiness,Afrah,Arabic
890,Boy,"A river in ghana, africa",Afram,African
891,Boy,Encouragement,Afreen,Arabic
892,Girl,Beautiful,Afreen,Bengali
893,Girl,Pleasant,Afric,African-American
894,Girl,Pleasant,Afric,American
895,Girl,Pleasant,Africa,African-American
896,Boy,Pleasant f or,Africa,American
897,Girl,Goddess of love & beauty,Afrodite,Greek
898,Boy,"Tale, legend, fiction",Afsan,Arabic
899,Girl,"Tale, legend, fiction",Afsanah,Arabic
900,Girl,Crown,Afsar,Arabic
901,Girl,To sprinkle,Afshan,Arabic
902,Girl,"Charm, spell, bewitchment",Afsoon,Arabic
903,Boy,The sun,Aftab,Arabic
904,Girl,From afton,Aftan,Others
905,Girl,From the afton river,Afton,Celtic/Gaelic
906,Girl,Health,Afya,African
907,Girl,Bright joy,Agalia,Greek
908,Boy,"Extending far, profound, unimaginable",Agam,Sikh
909,Girl,Asong of welcome,Agamani,Bengali
910,Boy,Resolute,Agamemnon,Greek
911,Boy,God's triumph,Agamjit,Sikh
912,Girl,God's light,Agamjot,Sikh
913,Girl,The lover of god,Agampreet,Sikh
914,Girl,"Knowledge, wisdom",Agamya,Bengali
915,Girl,Goddess of lakshmi,Aganaya,Bengali
916,Girl,Fire,Aganee,Sikh
917,Girl,"Countless, innumerable",Aganit,Hindi
918,Girl,"Born from fire, goddess lakshmi",Aganya,Bengali
919,Girl,"A learned lady of the past,",Agasthi,Hindi
920,Boy,A name of a sage,Agasthya,Hindi
921,Boy,Name of a sage,Agasti,Hindi
922,Boy,"Name of a saint, name of a star",Agastya,Hindi
923,Girl,Good,Agatha,Biblical
924,Girl,"Virtuous, good",Agatha,Greek
925,Boy,King of the mountains,Agendra,Hindi
926,Girl,Lamb,Aggie,Latin
927,Boy,Another name for god,Agha,Arabic
928,Boy,"Vast, deep",Aghad,Hindi
929,Girl,Destroyer of sin,Aghamarshan,Hindi
930,Girl,Destroyer of sins,Aghanashini,Bengali
931,Girl,Destroyer of sins,Aghanashini,Hindi
932,Boy,Themoon,Agharna,Hindi
933,Girl,Name of a stone,Aghigh,Arabic
934,Boy,"Gentle nature of shiva, one of the five faces of shiva",Aghor,Hindi
935,Boy,Shiva,Aghoranath,Hindi
936,Boy,"Sun, fire",Agira,Hindi
937,Girl,Brilliance,Aglaia,Greek
938,Girl,Pure,Agnes,Greek
939,Girl,Lamb,Agnes,Latin
940,Boy,"Direction owned by agni, the direction between east and south",Agneya,Hindi
941,Boy,Fire,Agni,Bengali
942,Girl,Shining like fire/gold,Agnibha,Bengali
943,Boy,Birth from fire,Agnibhu,Bengali
944,Boy,Fire on top,Agnichur,Bengali
945,Boy,Inflamed,Agnideep,Bengali
946,Boy,Increasung appetite,Agnideepak,Bengali
947,Boy,Illuminated like fire,Agnideepan,Bengali
948,Boy,Illuminated like fire,Agnideepta,Bengali
949,Boy,Lord bramha,Agnidev,Bengali
950,Girl,The fire god,Agnidev,Others
951,Boy,Messenger of god of fire,Agnidut,Bengali
952,Boy,"Athma, soul",Agnihamsa,Hindi
953,Boy,"Lord vishnu,birth from fire",Agnija,Bengali
954,Girl,"Daughter of agni, draupadi",Agnije,Hindi
955,Boy,Who conquer fire,Agnijit,Bengali
956,Boy,Birth from fire,Agnikumar,Bengali
957,Girl,The sun-stone,Agnimani,Bengali
958,Boy,Friend of fire,Agnimistra,Hindi
959,Boy,"A character in a play written by great poet kalidas,wind",Agnimitra,Bengali
960,Girl,"Agni's friend, the wind",Agnimitra,Hindi
961,Girl,Shiva,Agninayan,Hindi
962,Girl,The luster of fire,Agniprabha,Bengali
963,Boy,Fire like,Agniprabho,Bengali
964,Girl,Flames of fire,Agnishikha,Bengali
965,Girl,Flame of fire,Agnisikha,Bengali
966,Boy,"Name of a saint, an ancient medical authority",Agnivesh,Hindi
967,Girl,Unfathomable,Agochar,Sikh
968,Boy,Respectable,Agostino,Italian
969,Boy,Aplot of land given to a brahman by a king,Agrahar,Hindi
970,Girl,"Sunrise,dawn",Agrasandhya,Hindi
971,Girl,Leadership,Agrata,Bengali
972,Girl,Leader,Agrata,Hindi
973,Girl,Leader,Agrata,Hindu
974,Girl,Leadership,Agrata (agratha),Hindi
975,Boy,"Advance, first",Agrim,Hindi
976,Girl,Leadership,Agrima,Bengali
977,Boy,Leadership,Agrima,Hindi
978,Boy,"First, best",Agriya,Hindi
979,Girl,Permission,Agya,Sikh
980,Boy,Unknown,Agyey,Hindi
981,Boy,Another name for god,Ahad,Arabic
982,Girl,"Rishi gautam\'s wife, woman rescued by lord rama",Ahalya,Bengali
983,Boy,He laughs,Ahanu,American
984,Boy,He laughs,Ahanu,Native-American
985,Girl,Activity,Ahar,Sikh
986,Girl,Cherished one,Ahava,Biblical
987,Girl,Cherished one,Ahava,Hebrew
988,Girl,Pledge; knowledge,Ahd,Arabic
989,Girl,Pure,Aheli,Bengali
990,Boy,The god shiva,Ahibhusan,Bengali
991,Girl,Maiden,Ahilya,Bengali
992,Girl,Wife of a rishi,Ahilya,Hindi
993,Boy,Lord of snake,Ahindra,Bengali
994,Boy,Lord of snake,Ahish,Bengali
995,Boy,Lord of snake,Ahiswar,Bengali
996,Girl,In happy mood,Ahladita,Hindi
997,Girl,Witty; one who has pleasant dreams,Ahlam,Arabic
998,Boy,Greatly praised,Ahmad,Arabic
999,Boy,Greatly praised,Ahmad,Persian
1000,Boy,"Variation of the name ""muhammad""","Ahmad, ahmed",Arabic
1001,Boy,"One worthy of praise,one who praises allah",Ahmed,Arabic
1002,Girl,Deer,"Ahou,ahoo",Arabic
1003,Boy,"An act of kindness,",Ahsan,Arabic
1004,Boy,Love,Ai,Japanese
1005,Girl,Helper,Aida,Latin
1006,Girl,"Visiting, returning; reward","Aidah, aida",Arabic
1007,Girl,Fiery,Aidan,Celtic/Gaelic
1008,Girl,Flame,Aideen,Celtic/Gaelic
1009,Girl,Flame,Aideen,Irish
1010,Boy,Fiery,Aiden,Celtic/Gaelic
1011,Boy,Fiery,Aiden,Irish
1012,Boy,Favour,Aijaz,Arabic
1013,Girl,From the oak trees,Aiken,English
1014,Girl,Little loved one,Aiko,Japanese
1015,Girl,High chief,Ailani,Hawaiian
1016,Girl,A form of helen - light,Aileen,Celtic/Gaelic
1017,Girl,Form of helen,Aileen,Irish
1018,Girl,"Noble, kind",Ailis,Celtic/Gaelic
1019,Girl,Noble,Ailis,Irish
1020,Girl,Consecrated to god,Ailish,Biblical
1021,Girl,Consecrated to god,Ailish,Hebrew
1022,Girl,Consecrated to god,Ailsa,Biblical
1023,Girl,Consecrated to god,Ailsa,Hebrew
1024,Boy,"Fearless, lucky, on the right",Aiman,Arabic
1025,Girl,Beloved friend,Aimee,French
1026,Girl,,Aimeeloved,French
1027,Boy,House,Aimon,French
1028,Boy,Homebody,Aimon,Spanish
1029,Boy,"Eye, thus ""presious""",Ain,Arabic
1030,Girl,Female star,Aindrila,Bengali
1031,Girl,"Joy, ardent",Aine,Celtic/Gaelic
1032,Girl,"Pleasure, delight",Aine,Irish
1033,Girl,"Spring, flower, source, choice",Aini,Arabic
1034,Girl,My own meadow,Ainsley,English
1035,Girl,My own meadow,Ainslie,English
1036,Girl,Of the wind,Aira,American
1037,Girl,"The beginning, the principle,the breathe of life",Aira,Bengali
1038,Girl,Nobelman,Airell,Celtic/Gaelic
1039,Girl,Nobelman,Airell,Irish
1040,Girl,Ethereal,Airlia,Greek
1041,Girl,Life,Aisha,Arabic
1042,Girl,"Living, prosperous, wife of prophet mohammed",Aisha,Bengali
1043,Girl,Life,Aisha,Persian
1044,Girl,Beautiful life,Aishaanya,Bengali
1045,Girl,Lucky; flourishing,Aishah,Arabic
1046,Girl,"Prosperous, youngest wife of the prophet (pbuh)","Aishah, aisha, ayishah",Arabic
1047,Girl,Goddess durga,Aishani,Bengali
1048,Girl,God\'s gift,Aishi,Bengali
1049,Girl,Godesses lakshmi,Aishini,Bengali
1050,Girl,Wealth,Aishwariya,Bengali
1051,Girl,Prosperous,Aishwarya,Hindi
1052,Girl,Wealth,Aisiri,Bengali
1053,Girl,Dream,Aislin,Celtic/Gaelic
1054,Girl,Dream,Aislin,Irish
